abnormality,abnormality_description,bucephalus,ceroid,cestode_body,cestode_gill,cestode_mantle,chlamydia,ciliate_digestive_tract,ciliate_gut,ciliate_large_gill,ciliate_small_gill,coastal_ecological_area,condition_code,condition_code_description,copepod_body,copepod_gill,copepod_gut_digestive_tubule,dermo,dermo_description,dermo_infection_intensity,dermo_numerical_value,diffuse_inflammation,diffuse_necrosis,digestive_tubule_atrophy,digestive_tubule_atrophy_description,edema,empty_displacement_volume,fiscal_year,focal_inflammation,focal_necrosis,full_displacement_volume,general_location,gonad_subsample_wet_weight,gonadal_index,gonadal_index_description,hydra_gill,latitude,length,longitude,metacercaria,multinucleated_sphere_x,multinucleated_sphere_x_description,nematode,nematopsis_body,nematopsis_gill,nematopsis_mantle,nemertine_gill,neoplasm,nst_sample_id,nst_site,other_trematode_sporocyst_gill,other_trematode_sporocyst_gut,pea_crab,proctoeces,protozoan_digestive_tubule,protozoan_gut,pseudoklossia,region,rickettsia_digestive_tubule,rickettsia_gut,sample_letter,sample_number,sex,source_file,species_name,specific_location,specific_region,state_name,station_letter,study_name,trematode_metacercariae,trematode_metacercariae_description,tumor,unidentified_gonoduct_organism,unidentified_organism,unusual_digestive_tubule,wet_weight,xenoma
,,0.0,250.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Galveston Bay to Brazos River,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,M-,>25% but <50% of tissue is hypnospores,Moderate,2.66,0.0,1.0,2.0,Wall thickness averaging about one-half as thick as normal,,460.0,2010,0.0,0.0,580.0,Galveston Bay,,4.0,Oyster - 4 : Late development,,29.622,7.5,-94.9958,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,14.0,0.0,,0.0,SS2010GBYC1CV,GBYC,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Male,DeepwaterHorizon_Oyster_Histopath.csv,,Yacht Club,Alabama to Brazos River,Texas,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,8.7,0.0
,,0.0,560.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,1100.0,2011,0.0,0.0,1220.0,Lake Borgne,,8.0,Oyster - 8 : Spawned: Few Gametes visible,,29.9448,9.8,-89.8353,,0.0,"Uninfected, no parasites found in the tissue cross-section",5.0,0.0,0.0,2.0,,0.0,SS2011LBGOCV,LBGO,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Gulf Outlet,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,19.7,0.0
,,0.0,470.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,1100.0,2011,0.0,0.0,1220.0,Lake Borgne,,5.0,Oyster - 5 : Fully Developed,,29.9448,9.0,-89.8353,,0.0,"Uninfected, no parasites found in the tissue cross-section",1.0,0.0,0.0,0.0,,0.0,SS2011LBGOCV,LBGO,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Male,DeepwaterHorizon_Oyster_Histopath.csv,,Gulf Outlet,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,18.6,0.0
,,0.0,510.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,1100.0,2011,0.0,0.0,1220.0,Lake Borgne,,1.0,Oyster - 1 : Sexually undifferentiated,,29.9448,8.2,-89.8353,,0.0,"Uninfected, no parasites found in the tissue cross-section",5.0,0.0,0.0,3.0,,0.0,SS2011LBGOCV,LBGO,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Gulf Outlet,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,16.7,0.0
,,0.0,307.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,1100.0,2011,1.0,0.0,1220.0,Lake Borgne,,6.0,Oyster - 6 : Spawning,,29.9448,8.7,-89.8353,,0.0,"Uninfected, no parasites found in the tissue cross-section",4.0,0.0,0.0,1.0,,0.0,SS2011LBGOCV,LBGO,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Gulf Outlet,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,19.3,0.0
,,0.0,250.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,1100.0,2011,0.0,0.0,1220.0,Lake Borgne,,7.0,Oyster - 7 : Spawned: Some mature gametes still remaining,,29.9448,8.3,-89.8353,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,0.0,0.0,,0.0,SS2011LBGOCV,LBGO,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Male,DeepwaterHorizon_Oyster_Histopath.csv,,Gulf Outlet,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,21.2,0.0
,,0.0,1320.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Mississippi River Delta,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,260.0,2011,0.0,0.0,290.0,Lake Borgne,,1.0,Oyster - 1 : Sexually undifferentiated,,29.867,7.8,-89.6785,,0.0,"Uninfected, no parasites found in the tissue cross-section",4.0,2.0,0.0,0.0,,0.0,SS2011LBMP1CV,LBMP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Malheureux Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,9.9,0.0
,,0.0,240.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,0.0,"Normal wall thickness in most tubules, lumen nearly occluded, few tubules even slightly atrophied",,260.0,2011,0.0,0.0,290.0,Lake Borgne,,8.0,Oyster - 8 : Spawned: Few Gametes visible,,29.867,7.9,-89.6785,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,0.0,0.0,1.0,,0.0,SS2011LBMP1CV,LBMP,,,0.0,0.0,0.0,1.0,,Gulf Coast,,,,2,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Malheureux Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,8.9,0.0
,,0.0,320.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,260.0,2011,0.0,0.0,290.0,Lake Borgne,,8.0,Oyster - 8 : Spawned: Few Gametes visible,,29.867,9.0,-89.6785,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,0.0,0.0,,0.0,SS2011LBMP1CV,LBMP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Malheureux Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,8.8,0.0
,,0.0,190.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,1.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,305.0,2011,0.0,0.0,380.0,Mobile Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.3155,7.7,-88.1338,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,0.0,0.0,,0.0,SS2011MBCP2CV,MBCP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Cedar Point Reef,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,10.2,0.0
,,0.0,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,305.0,2011,0.0,0.0,380.0,Mobile Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.3155,6.9,-88.1338,,0.0,"Uninfected, no parasites found in the tissue cross-section",4.0,0.0,0.0,0.0,,0.0,SS2011MBCP2CV,MBCP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Cedar Point Reef,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,4.8,0.0
,,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,305.0,2011,1.0,0.0,380.0,Mobile Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.3155,6.0,-88.1338,,0.0,"Uninfected, no parasites found in the tissue cross-section",1.0,0.0,0.0,0.0,,0.0,SS2011MBCP2CV,MBCP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Cedar Point Reef,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,6.0,0.0
,,0.0,160.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,Mobile Bay,3.0,"Good Minus : Coloration less opaque, often slightly yellow or gray",0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,305.0,2011,0.0,0.0,380.0,Mobile Bay,,8.0,Oyster - 8 : Spawned: Few Gametes visible,,30.3155,5.8,-88.1338,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,0.0,0.0,,0.0,SS2011MBCP2CV,MBCP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Male,DeepwaterHorizon_Oyster_Histopath.csv,,Cedar Point Reef,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,4.0,0.0
,,0.0,56.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,305.0,2011,0.0,0.0,380.0,Mobile Bay,,8.0,Oyster - 8 : Spawned: Few Gametes visible,,30.3155,5.3,-88.1338,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,0.0,0.0,,0.0,SS2011MBCP2CV,MBCP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Cedar Point Reef,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,3.8,0.0
,,0.0,806.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,M-,>25% but <50% of tissue is hypnospores,Moderate,2.66,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,1235.0,2011,0.0,0.0,1475.0,Mobile Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.5917,11.0,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,0.0,0.0,0.0,,0.0,SS2011MBDR2CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,23.5,0.0
,,0.0,430.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Mobile Bay,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,1235.0,2011,0.0,0.0,1475.0,Mobile Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.5917,11.3,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",1.0,4.0,0.0,3.0,,0.0,SS2011MBDR2CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,19.4,0.0
,,0.0,406.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,L+,>125 hypnospores but much less than 25% of tissue is hypnospores,Light,1.33,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,1235.0,2011,1.0,0.0,1475.0,Mobile Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.5917,10.1,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",7.0,0.0,0.0,0.0,,0.0,SS2011MBDR2CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,17.7,0.0
,,0.0,103.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.0,Mobile Bay,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,1235.0,2011,0.0,0.0,1475.0,Mobile Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.5917,11.5,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",1.0,0.0,0.0,2.0,,0.0,SS2011MBDR2CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,20.7,0.0
,,0.0,563.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,Mobile Bay,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,L-,11-74 hypnospores,Light,0.67,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,1235.0,2011,0.0,0.0,1475.0,Mobile Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.5917,9.4,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",3.0,0.0,0.0,0.0,,0.0,SS2011MBDR2CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,22.3,0.0
,,0.0,280.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,4.0,"Wall extremely thin, nearly all tubules affects",,815.0,2010,1.0,0.0,1225.0,Mobile Bay,,4.0,Oyster - 4 : Late development,,30.5917,9.7,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,0.0,0.0,0.0,,0.0,SS2010MBDR1CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,24.0,0.0
,,0.0,187.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,4.0,"Wall extremely thin, nearly all tubules affects",,815.0,2010,0.0,0.0,1225.0,Mobile Bay,,5.0,Oyster - 5 : Fully Developed,,30.5917,10.8,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",1.0,0.0,0.0,0.0,,0.0,SS2010MBDR1CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Male,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,33.3,0.0
,,0.0,540.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,1.0,4.0,"Wall extremely thin, nearly all tubules affects",,815.0,2010,5.0,0.0,1225.0,Mobile Bay,,4.0,Oyster - 4 : Late development,,30.5917,9.5,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",5.0,0.0,0.0,0.0,,0.0,SS2010MBDR1CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,30.6,0.0
,,0.0,110.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,4.0,"Wall extremely thin, nearly all tubules affects",,815.0,2010,1.0,0.0,1225.0,Mobile Bay,,4.0,Oyster - 4 : Late development,,30.5917,10.0,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,0.0,0.0,0.0,,0.0,SS2010MBDR1CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,22.1,0.0
,,0.0,370.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mobile Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,4.0,"Wall extremely thin, nearly all tubules affects",,815.0,2010,2.0,0.0,1225.0,Mobile Bay,,4.0,Oyster - 4 : Late development,,30.5917,10.1,-88.0398,,0.0,"Uninfected, no parasites found in the tissue cross-section",3.0,0.0,0.0,0.0,,0.0,SS2010MBDR1CV,MBDR,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Dog River,Alabama to Brazos River,Alabama,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,22.9,0.0
,,0.0,880.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,830.0,2011,3.0,0.0,990.0,Mississippi Sound,,1.0,Oyster - 1 : Sexually undifferentiated,,30.3925,10.9,-88.8575,,0.0,"Uninfected, no parasites found in the tissue cross-section",4.0,30.0,46.0,119.0,,0.0,SS2011MSBB2CV,MSBB,,,0.0,0.0,0.0,1.0,,Gulf Coast,,,,1,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Biloxi Bay,Alabama to Brazos River,Mississippi,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,32.7,0.0
,,0.0,720.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Mississippi River Delta,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,830.0,2011,0.0,0.0,990.0,Mississippi Sound,,1.0,Oyster - 1 : Sexually undifferentiated,,30.3925,10.4,-88.8575,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,1.0,57.0,15.0,,0.0,SS2011MSBB2CV,MSBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Biloxi Bay,Alabama to Brazos River,Mississippi,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,26.7,0.0
,,0.0,156.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,830.0,2011,0.0,0.0,990.0,Mississippi Sound,,1.0,Oyster - 1 : Sexually undifferentiated,,30.3925,9.7,-88.8575,,0.0,"Uninfected, no parasites found in the tissue cross-section",5.0,7.0,0.0,1.0,,0.0,SS2011MSBB2CV,MSBB,,,0.0,0.0,0.0,2.0,,Gulf Coast,,,,3,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Biloxi Bay,Alabama to Brazos River,Mississippi,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,26.9,0.0
,,0.0,1050.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,830.0,2011,7.0,0.0,990.0,Mississippi Sound,,1.0,Oyster - 1 : Sexually undifferentiated,,30.3925,9.2,-88.8575,,0.0,"Uninfected, no parasites found in the tissue cross-section",1.0,14.0,23.0,27.0,,0.0,SS2011MSBB2CV,MSBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Biloxi Bay,Alabama to Brazos River,Mississippi,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,25.3,0.0
,,0.0,300.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,VL,1-10 hypnospores,Very light,0.33,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,830.0,2011,0.0,0.0,990.0,Mississippi Sound,,1.0,Oyster - 1 : Sexually undifferentiated,,30.3925,8.8,-88.8575,,0.0,"Uninfected, no parasites found in the tissue cross-section",1.0,11.0,62.0,12.0,,0.0,SS2011MSBB2CV,MSBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Biloxi Bay,Alabama to Brazos River,Mississippi,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,19.6,0.0
,,0.0,140.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mississippi River Delta,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,M-,>25% but <50% of tissue is hypnospores,Moderate,2.66,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,600.0,2010,0.0,0.0,680.0,Mississippi Sound,,5.0,Oyster - 5 : Fully Developed,,30.3925,10.4,-88.8575,,0.0,"Uninfected, no parasites found in the tissue cross-section",3.0,2.0,103.0,4.0,,0.0,SS2010MSBB1CV,MSBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Biloxi Bay,Alabama to Brazos River,Mississippi,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,31.7,0.0
,,0.0,200.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,Mississippi River Delta,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,4.0,"Wall extremely thin, nearly all tubules affects",,600.0,2010,0.0,0.0,680.0,Mississippi Sound,,7.0,Oyster - 7 : Spawned: Some mature gametes still remaining,,30.3925,10.8,-88.8575,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,8.0,38.0,61.0,,0.0,SS2010MSBB1CV,MSBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Biloxi Bay,Alabama to Brazos River,Mississippi,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,29.0,0.0
